video_id,gloss
33266,like
33285,like
33267,like
33286,like
33268,like
33269,like
33270,like
33273,like
33274,like
69396,many
34823,many
34824,many
34825,many
34826,many
34827,many
34830,many
34831,many
34832,many
34839,many
69402,mother
36946,mother
36930,mother
36931,mother
36932,mother
36933,mother
36936,mother
36937,mother
66147,mother
66146,mother
36929,mother
69413,now
38994,now
38999,now
39000,now
38990,now
39006,now
38991,now
38995,now
38997,now
69422,orange
40115,orange
40116,orange
40117,orange
40118,orange
40119,orange
40121,orange
66246,orange
40129,orange
40130,orange
56557,table
56579,table
56558,table
56556,table
56563,table
57628,thanksgiving
57647,thanksgiving
57629,thanksgiving
57630,thanksgiving
57631,thanksgiving
57632,thanksgiving
57633,thanksgiving
57634,thanksgiving
57635,thanksgiving
57638,thanksgiving
57639,thanksgiving
57640,thanksgiving
57641,thanksgiving
69531,what
62967,what
62968,what
62970,what
66769,what
62987,what
62964,what
62988,what
62975,what
62965,what
62979,what
62966,what
63679,woman
63665,woman
63666,woman
63667,woman
63668,woman
63669,woman
63672,woman
63673,woman
66798,woman
66799,woman
63664,woman
5644,bed
5629,bed
5630,bed
5631,bed
5632,bed
5633,bed
5634,bed
5636,bed
65162,bed
5637,bed
65163,bed
65161,bed
5638,bed
69238,blue
6835,blue
6839,blue
65216,blue
6832,blue
6845,blue
6833,blue
6834,blue
7389,bowling
7390,bowling
7391,bowling
7392,bowling
7393,bowling
7394,bowling
7397,bowling
65242,bowling
65241,bowling
7388,bowling
7398,bowling
7399,bowling
7400,bowling
69257,can
65294,can
8955,can
8935,can
8936,can
8937,can
8938,can
8942,can
8944,can
69298,dog
17097,dog
17084,dog
17085,dog
17086,dog
17087,dog
17090,dog
17091,dog
65506,dog
65507,dog
17083,dog
69316,family
20980,family
20981,family
20982,family
20983,family
20986,family
20987,family
65677,family
20978,family
20992,family
20979,family
69325,fish
22130,fish
22114,fish
22115,fish
22116,fish
22117,fish
22120,fish
22121,fish
65731,fish
22113,fish
25339,graduate
25322,graduate
25323,graduate
25324,graduate
25325,graduate
25326,graduate
65843,graduate
25329,graduate
25330,graduate
25321,graduate
69359,hat
26713,hat
26712,hat
26739,hat
26741,hat
26714,hat
26715,hat
26717,hat
26719,hat
65884,hearing
26972,hearing
26973,hearing
26974,hearing
26975,hearing
26976,hearing
26971,hearing
26980,hearing
31767,kiss
31750,kiss
31751,kiss
31752,kiss
31753,kiss
31755,kiss
31756,kiss
65996,kiss
31749,kiss
32156,language
32157,language
32158,language
32160,language
32163,language
66008,language
66007,language
32154,language
32167,language
32155,language
32337,later
32338,later
32320,later
32321,later
32322,later
32323,later
32324,later
32325,later
66015,later
32326,later
66014,later
32333,later
69395,man
34746,man
34733,man
34734,man
34736,man
34737,man
34738,man
66098,man
66099,man
66097,man
34732,man
34742,man
51057,shirt
51081,shirt
51056,shirt
51058,shirt
51059,shirt
51060,shirt
51061,shirt
51063,shirt
51064,shirt
51066,shirt
51067,shirt
51068,shirt
55364,study
55365,study
55366,study
55368,study
55369,study
66575,study
55361,study
55375,study
55362,study
55363,study
56852,tall
56838,tall
56839,tall
56840,tall
56841,tall
56842,tall
56843,tall
56844,tall
66591,tall
56846,tall
66592,tall
56837,tall
56848,tall
69533,white
63204,white
63205,white
63207,white
63208,white
63200,white
63214,white
63201,white
63202,white
63203,white
64087,wrong
64088,wrong
64090,wrong
64091,wrong
64084,wrong
64097,wrong
64085,wrong
64086,wrong
639,accident
624,accident
625,accident
626,accident
627,accident
628,accident
629,accident
631,accident
632,accident
65009,accident
623,accident
633,accident
634,accident
69213,apple
3005,apple
3008,apple
65085,apple
65086,apple
65084,apple
2999,apple
3000,apple
3001,apple
3002,apple
3003,apple
69233,bird
6333,bird
6334,bird
6335,bird
6337,bird
65187,bird
6330,bird
6343,bird
6331,bird
6332,bird
9966,change
9967,change
9950,change
9970,change
9953,change
9954,change
9955,change
9956,change
9957,change
9949,change
9960,change
9963,change
69274,color
11772,color
11773,color
11767,color
11780,color
11768,color
11769,color
11770,color
69282,corn
13337,corn
13325,corn
13326,corn
13327,corn
13328,corn
13329,corn
65408,corn
65409,corn
13323,corn
13333,corn
13334,corn
69283,cow
13697,cow
13698,cow
13699,cow
13702,cow
13703,cow
13695,cow
13710,cow
13696,cow
14627,dance
65434,dance
14633,dance
14622,dance
14623,dance
14624,dance
14625,dance
69290,dark
14673,dark
14674,dark
14675,dark
14676,dark
14680,dark
65439,dark
65440,dark
14671,dark
14681,dark
14685,dark
14672,dark
17015,doctor
17016,doctor
17017,doctor
17019,doctor
17020,doctor
65503,doctor
65504,doctor
17013,doctor
17026,doctor
17014,doctor
69307,eat
18329,eat
65601,eat
18323,eat
18335,eat
18324,eat
18325,eat
19261,enjoy
19264,enjoy
65635,enjoy
19257,enjoy
19269,enjoy
19258,enjoy
19259,enjoy
19260,enjoy
65761,forget
22954,forget
22955,forget
22960,forget
22967,forget
22952,forget
22953,forget
69343,give
24660,give
24638,give
24639,give
24640,give
24641,give
24636,give
24648,give
24649,give
24651,give
66010,last
32263,last
32248,last
32249,last
32250,last
32253,last
32254,last
32255,last
32246,last
32257,last
32260,last
32261,last
35511,meet
35512,meet
35513,meet
35516,meet
35517,meet
35518,meet
66112,meet
35509,meet
35523,meet
69430,pink
42831,pink
42832,pink
42833,pink
42836,pink
66296,pink
42829,pink
42843,pink
42830,pink
69431,pizza
42977,pizza
42958,pizza
42959,pizza
42960,pizza
42961,pizza
66297,pizza
42962,pizza
42956,pizza
42966,pizza
42967,pizza
42969,pizza
69433,play
43166,play
43170,play
43171,play
43173,play
43174,play
43179,play
43180,play
43167,play
43168,play
43169,play
69455,school
49602,school
49595,school
49606,school
49596,school
49597,school
49598,school
49599,school
49600,school
50037,secretary
50038,secretary
50039,secretary
50040,secretary
50041,secretary
50044,secretary
50045,secretary
66441,secretary
50046,secretary
50052,secretary
51221,short
51223,short
51224,short
51225,short
51226,short
51227,short
66469,short
51220,short
51231,short
51232,short
51233,short
51235,short
51236,short
69511,time
58502,time
58503,time
66644,time
58497,time
58508,time
58498,time
58499,time
69524,want
62246,want
62247,want
62248,want
62250,want
62251,want
62244,want
62259,want
62245,want
63806,work
63789,work
63790,work
63791,work
63792,work
63793,work
63795,work
66804,work
63788,work
63799,work
1383,africa
1384,africa
1385,africa
1386,africa
1387,africa
1388,africa
1391,africa
65029,africa
1398,africa
69225,basketball
5230,basketball
5231,basketball
5232,basketball
5233,basketball
5234,basketball
5238,basketball
65144,basketball
65145,basketball
5229,basketball
5239,basketball
5243,basketball
65192,birthday
6365,birthday
6359,birthday
6371,birthday
6360,birthday
6363,birthday
69252,brown
7963,brown
7966,brown
65263,brown
7960,brown
7973,brown
7961,brown
7962,brown
8429,but
8431,but
65278,but
8424,but
8437,but
8425,but
8426,but
10147,cheat
10166,cheat
10148,cheat
10149,cheat
65341,cheat
10151,cheat
65342,cheat
10157,cheat
10158,cheat
10159,cheat
69269,city
10895,city
10898,city
65362,city
65363,city
10892,city
10904,city
10893,city
10894,city
13158,cook
13160,cook
13161,cook
13167,cook
13168,cook
13155,cook
13156,cook
13157,cook
15034,decide
15035,decide
15037,decide
15038,decide
65449,decide
65450,decide
15043,decide
15032,decide
15033,decide
65792,full
23782,full
23771,full
23774,full
23775,full
23766,full
23776,full
23767,full
23768,full
23769,full
69370,how
28205,how
28210,how
28201,how
28211,how
28214,how
28202,how
28203,how
28204,how
30849,jacket
30831,jacket
30832,jacket
30833,jacket
30834,jacket
30835,jacket
30840,jacket
66038,letter
32948,letter
32949,letter
32950,letter
32953,letter
32954,letter
32945,letter
32955,letter
32959,letter
32946,letter
32947,letter
66111,medicine
35454,medicine
35455,medicine
35456,medicine
35458,medicine
35452,medicine
35467,medicine
35453,medicine
37886,need
37881,need
37894,need
37882,need
37883,need
37884,need
40840,paint
40841,paint
40834,paint
40847,paint
40835,paint
40836,paint
40837,paint
41030,paper
41032,paper
41025,paper
41037,paper
41026,paper
41027,paper
41028,paper
41029,paper
69439,pull
45265,pull
45267,pull
66351,pull
45261,pull
45273,pull
45262,pull
45263,pull
45264,pull
69440,purple
45438,purple
66355,purple
45443,purple
45433,purple
45434,purple
45435,purple
45436,purple
48105,right
48124,right
48126,right
48106,right
48107,right
48108,right
48109,right
48114,right
48115,right
49173,same
49175,same
49176,same
49178,same
49181,same
49182,same
49183,same
49188,same
49174,same
53273,son
53274,son
53275,son
66531,son
66532,son
53268,son
53279,son
53269,son
53270,son
53271,son
57278,tell
57282,tell
57283,tell
57284,tell
57285,tell
57276,tell
57286,tell
57287,tell
57291,tell
57277,tell
58362,thursday
58363,thursday
58365,thursday
58366,thursday
66637,thursday
66638,thursday
66639,thursday
66640,thursday
58370,thursday
58360,thursday
58361,thursday
61807,visit
61808,visit
61809,visit
61810,visit
61812,visit
66731,visit
61819,visit
61805,visit
61806,visit
62113,wait
62098,wait
62100,wait
62101,wait
62102,wait
62103,wait
62106,wait
66740,wait
62097,wait
62107,wait
62505,water
62506,water
66752,water
62499,water
62510,water
62500,water
62501,water
62502,water
62503,water
63329,wife
63332,wife
66784,wife
66785,wife
63337,wife
63326,wife
63327,wife
63328,wife
69545,yellow
64266,yellow
66819,yellow
64271,yellow
64261,yellow
64262,yellow
64263,yellow
64264,yellow
4618,backpack
4619,backpack
4620,backpack
4624,backpack
65123,backpack
4616,backpack
4631,backpack
4617,backpack
65137,bar
5103,bar
5086,bar
5087,bar
5088,bar
5089,bar
5090,bar
5095,bar
5097,bar
5098,bar
5102,bar
69251,brother
7937,brother
7938,brother
7940,brother
65262,brother
7932,brother
7943,brother
7933,brother
7934,brother
7935,brother
7936,brother
69261,cat
9528,cat
9532,cat
9533,cat
65312,cat
65313,cat
9525,cat
9538,cat
9526,cat
65343,check
10184,check
10185,check
10186,check
10187,check
10188,check
10190,check
10192,check
10183,check
10197,check
10199,check
69270,class
10976,class
65364,class
10967,class
10968,class
10969,class
10970,class
10972,class
10973,class
14190,cry
14175,cry
14176,cry
14177,cry
14180,cry
14182,cry
14183,cry
65427,cry
14174,cry
14188,cry
16195,different
16198,different
65480,different
16203,different
16191,different
16192,different
16193,different
16194,different
17327,door
17330,door
65520,door
17324,door
17336,door
17325,door
17326,door
69353,green
65854,green
25685,green
25695,green
25686,green
25687,green
25689,green
26173,hair
26174,hair
26158,hair
26159,hair
26162,hair
26163,hair
65870,hair
26166,hair
26157,hair
69360,have
26773,have
26766,have
26779,have
26767,have
26768,have
26835,headache
26836,headache
26837,headache
26839,headache
26840,headache
65881,headache
26846,headache
26833,headache
26834,headache
29648,inform
29649,inform
29655,inform
65940,inform
29646,inform
29656,inform
29657,inform
29661,inform
29647,inform
31843,knife
31844,knife
31848,knife
66000,knife
31856,knife
31842,knife
32398,laugh
32379,laugh
32380,laugh
32381,laugh
66016,laugh
32382,laugh
32383,laugh
32386,laugh
32377,laugh
32388,laugh
32389,laugh
32608,learn
32612,learn
66024,learn
32604,learn
32616,learn
32605,learn
32606,learn
32607,learn
37126,movie
37125,movie
37152,movie
37127,movie
37129,movie
45837,rabbit
45838,rabbit
45839,rabbit
45840,rabbit
45842,rabbit
45843,rabbit
45851,rabbit
45836,rabbit
46266,read
46276,read
46267,read
46268,read
46269,read
46272,read
69446,red
46737,red
46731,red
46742,red
46732,red
46733,red
46734,red
48509,room
48510,room
48511,room
48512,room
48513,room
48514,room
48516,room
66415,room
66416,room
48517,room
48521,room
48797,run
48798,run
48827,run
48800,run
48801,run
48809,run
48810,run
66473,show
51347,show
51348,show
51353,show
51345,show
51355,show
51356,show
51360,show
51346,show
69470,sick
51517,sick
51502,sick
51503,sick
51504,sick
51507,sick
66475,sick
51501,sick
69481,snow
52862,snow
52863,snow
66519,snow
66518,snow
52857,snow
52867,snow
52858,snow
52859,snow
52860,snow
69500,take
56698,take
56699,take
56700,take
56701,take
56692,take
56702,take
56704,take
56705,take
56693,take
56694,take
57082,tea
57076,tea
57087,tea
57077,tea
57078,tea
57079,tea
57080,tea
57044,teacher
57045,teacher
66593,teacher
57039,teacher
57051,teacher
57040,teacher
57041,teacher
57042,teacher
62746,week
62747,week
62748,week
66759,week
62740,week
62752,week
62741,week
62742,week
62743,week
63283,why
63284,why
63285,why
63287,why
63288,why
66781,why
63289,why
63292,why
63280,why
63281,why
63282,why
69539,with
63596,with
66795,with
63587,with
63588,with
63589,with
63590,with
63592,with
69544,write
64060,write
64061,write
64065,write
66815,write
64056,write
64068,write
64057,write
64058,write
64059,write
64307,yesterday
64308,yesterday
64309,yesterday
64311,yesterday
66821,yesterday
66822,yesterday
64315,yesterday
64304,yesterday
64305,yesterday
64306,yesterday
1466,again
65032,again
1460,again
1471,again
1461,again
1462,again
1463,again
1464,again
69219,bad
4709,bad
4712,bad
4713,bad
4715,bad
4717,bad
65125,bad
4708,bad
4718,bad
4723,bad
69221,ball
4850,ball
4851,ball
4852,ball
4854,ball
4858,ball
65131,ball
4849,ball
4864,ball
5299,bathroom
5300,bathroom
5303,bathroom
65148,bathroom
5310,bathroom
5297,bathroom
5298,bathroom
6553,blanket
6554,blanket
6555,blanket
6558,blanket
6559,blanket
65204,blanket
65205,blanket
6563,blanket
6551,blanket
6552,blanket
69255,buy
8488,buy
65282,buy
8482,buy
8492,buy
8483,buy
8484,buy
8485,buy
8486,buy
65290,call
8706,call
8707,call
65556,call
8713,call
8689,call
8690,call
8691,call
8692,call
8694,call
8701,call
8702,call
11566,coffee
65375,coffee
11558,coffee
11559,coffee
11560,coffee
11561,coffee
11563,coffee
65377,cold
11638,cold
11622,cold
11623,cold
11624,cold
11625,cold
11627,cold
11628,cold
11621,cold
11633,cold
11634,cold
11635,cold
65379,college
11708,college
11718,college
11709,college
11710,college
11711,college
11713,college
13269,copy
13273,copy
13275,copy
65405,copy
13278,copy
13279,copy
13267,copy
13268,copy
14457,cute
14458,cute
14461,cute
14451,cute
14452,cute
14453,cute
14454,cute
14755,daughter
14756,daughter
14757,daughter
65443,daughter
14760,daughter
14749,daughter
14750,daughter
14751,daughter
14752,daughter
14753,daughter
20067,example
20068,example
20070,example
20071,example
20072,example
65652,example
65653,example
65654,example
20074,example
20077,example
20066,example
21073,far
21074,far
21075,far
21077,far
21078,far
65682,far
21069,far
21081,far
21070,far
21071,far
21072,far
22086,first
22087,first
22094,first
65729,first
65730,first
65728,first
22085,first
22095,first
22098,first
23574,friend
65782,friend
23578,friend
23568,friend
23569,friend
23570,friend
23572,friend
69347,good
25072,good
25073,good
65835,good
25066,good
25076,good
25067,good
25068,good
25069,good
25070,good
26530,happy
26531,happy
26532,happy
26524,happy
26537,happy
26525,happy
26526,happy
26527,happy
69366,home
27765,home
27775,home
27766,home
27767,home
27768,home
27770,home
31900,know
31901,know
31903,know
66002,know
31909,know
31897,know
31898,know
31899,know
32304,late
32306,late
66013,late
32300,late
32311,late
32312,late
32302,late
32303,late
32655,leave
32677,leave
66025,leave
32657,leave
32658,leave
32659,leave
32661,leave
32662,leave
32654,leave
32667,leave
32669,leave
33475,list
33477,list
33479,list
33480,list
66075,list
33472,list
33486,list
33473,list
33474,list
34002,lose
34004,lose
34005,lose
34006,lose
34007,lose
34008,lose
34012,lose
34017,lose
34018,lose
69405,name
37580,name
37590,name
37581,name
37582,name
37585,name
69419,old
39624,old
39632,old
39635,old
39625,old
39626,old
39627,old
42227,person
42231,person
42232,person
66280,person
42225,person
42239,person
42226,person
43528,police
43529,police
66306,police
43522,police
43535,police
43523,police
43524,police
43525,police
44684,problem
44686,problem
44687,problem
66335,problem
44680,problem
44691,problem
44681,problem
44682,problem
44683,problem
47178,remember
47183,remember
66387,remember
47187,remember
47175,remember
47176,remember
47177,remember
50855,share
50856,share
66461,share
50849,share
50862,share
50850,share
50851,share
53295,soon
53296,soon
53300,soon
53301,soon
66533,soon
66534,soon
53292,soon
53304,soon
53305,soon
53293,soon
53294,soon
54561,stay
54562,stay
54563,stay
54554,stay
54567,stay
54555,stay
54556,stay
54557,stay
54558,stay
55773,sunday
55776,sunday
55777,sunday
55782,sunday
55769,sunday
55770,sunday
55771,sunday
55772,sunday
57530,test
57531,test
57534,test
57535,test
57527,test
57541,test
57528,test
57529,test
58594,tired
58600,tired
58589,tired
58590,tired
58591,tired
58592,tired
58593,tired
59206,trade
59207,trade
59208,trade
59209,trade
59210,trade
59211,trade
59212,trade
59214,trade
59215,trade
59216,trade
59219,trade
59204,trade
59205,trade
59500,travel
59502,travel
59503,travel
66672,travel
59495,travel
59506,travel
59496,travel
59497,travel
59499,travel
66791,window
63417,window
63427,window
63418,window
63419,window
63422,window
69547,you
64385,you
64379,you
64391,you
64380,you
64381,you
64382,you
64383,you
416,about
421,about
65002,about
65003,about
414,about
426,about
415,about
3122,approve
3124,approve
3125,approve
3131,approve
3118,approve
3119,approve
3120,approve
3121,approve
3441,arrive
65096,arrive
3445,arrive
3435,arrive
3436,arrive
3437,arrive
3438,arrive
3439,arrive
4801,balance
4802,balance
4803,balance
65129,balance
4795,balance
4806,balance
4796,balance
4797,balance
4798,balance
4799,balance
4900,banana
4903,banana
65135,banana
65134,banana
4906,banana
4896,banana
4897,banana
4898,banana
4899,banana
5470,beard
5471,beard
5472,beard
5473,beard
65156,beard
5476,beard
5479,beard
5467,beard
5468,beard
5598,because
5599,because
5600,because
5601,because
65158,because
65159,because
5605,because
5606,because
5609,because
5596,because
69245,boy
65245,boy
7452,boy
7462,boy
7453,boy
7454,boy
7455,boy
7458,boy
8372,business
8373,business
65275,business
8379,business
8368,business
8369,business
8370,business
9185,careful
9186,careful
65307,careful
65306,careful
9188,careful
9179,careful
9180,careful
9181,careful
9182,careful
9723,center
9725,center
9726,center
65324,center
9732,center
9721,center
9722,center
10104,chat
10105,chat
10106,chat
10107,chat
10109,chat
10111,chat
65338,chat
10102,chat
10112,chat
10464,children
10466,children
10467,children
65352,children
10461,children
10474,children
10462,children
10708,christmas
10709,christmas
10711,christmas
65357,christmas
10703,christmas
10715,christmas
10704,christmas
10705,christmas
11198,clock
11199,clock
11200,clock
11203,clock
11214,clock
11252,close
11254,close
11260,close
11261,close
11262,close
11267,close
11268,close
11253,close
13135,convince
13136,convince
13137,convince
13138,convince
65400,convince
65401,convince
13143,convince
13144,convince
13148,convince
13134,convince
13546,country
13549,country
13550,country
65414,country
13554,country
13555,country
13543,country
13544,country
13545,country
69284,crash
13799,crash
13804,crash
13805,crash
13806,crash
13812,crash
13813,crash
13800,crash
13803,crash
69291,day
14799,day
65444,day
14792,day
14803,day
14793,day
14794,day
14795,day
14796,day
16587,discuss
16591,discuss
16592,discuss
16593,discuss
65491,discuss
16598,discuss
16585,discuss
16586,discuss
65535,dress
17660,dress
17654,dress
17665,dress
17655,dress
17656,dress
17657,dress
17659,dress
17761,drive
17762,drive
17766,drive
65542,drive
17758,drive
17768,drive
17773,drive
65544,drop
17827,drop
17828,drop
17820,drop
17832,drop
17821,drop
17822,drop
17823,drop
17824,drop
65692,fat
21252,fat
21233,fat
21234,fat
21236,fat
21231,fat
21237,fat
21241,fat
21242,fat
21243,fat
69319,feel
65696,feel
21432,feel
21442,feel
21433,feel
21434,feel
21436,feel
69331,football
22818,football
22803,football
22804,football
22805,football
22806,football
22810,football
65755,football
22802,football
23951,future
23952,future
23953,future
65798,future
65797,future
23956,future
23946,future
23947,future
23948,future
24033,game
65800,game
24025,game
24026,game
24027,game
24029,game
69342,girl
24614,girl
65817,girl
24605,girl
24606,girl
24607,girl
24608,girl
24609,girl
24611,girl
25244,government
25245,government
25246,government
25247,government
65840,government
25250,government
25253,government
25241,government
25242,government
25243,government
26946,hear
26950,hear
26951,hear
26942,hear
26952,hear
26956,hear
26943,hear
26944,hear
26945,hear
69365,here
27268,here
65892,here
27263,here
27273,here
27264,here
27265,here
27922,hope
27923,hope
27925,hope
27926,hope
27929,hope
65905,hope
27920,hope
27934,hope
27921,hope
69369,house
28159,house
28169,house
28160,house
28161,house
28162,house
28164,house
28469,husband
65913,husband
28463,husband
28473,husband
28464,husband
28465,husband
28466,husband
65950,interest
30153,interest
30154,interest
30155,interest
30156,interest
30160,interest
30152,interest
30162,interest
30166,interest
30168,interest
31151,join
31152,join
31155,join
31157,join
31158,join
65981,join
31149,join
31165,join
66069,light
33206,light
33229,light
33231,light
33205,light
33214,light
33217,light
33218,light
33545,live
66078,live
66079,live
33538,live
33539,live
33542,live
34581,make
34583,make
34584,make
34575,make
34586,make
34577,make
34578,make
34579,make
34580,make
35305,mean
35289,mean
35291,mean
35292,mean
35293,mean
35295,mean
35298,mean
35299,mean
69401,more
36830,more
36834,more
36836,more
36840,more
36827,more
36828,more
36829,more
66145,most
36922,most
36913,most
36914,most
36915,most
36916,most
36918,most
37370,music
66156,music
37363,music
37373,music
37364,music
37365,music
37367,music
37369,music
69407,new
38130,new
38122,new
38133,new
38123,new
38124,new
38125,new
38126,new
38127,new
69412,none
38594,none
66186,none
38586,none
38587,none
38588,none
38590,none
39460,office
39462,office
39463,office
66224,office
39456,office
39468,office
39457,office
39458,office
39459,office
66248,order
40183,order
40184,order
40171,order
40172,order
40177,order
40178,order
66249,order
40169,order
40179,order
66261,pants
40991,pants
40992,pants
40985,pants
40996,pants
40986,pants
40987,pants
40988,pants
41315,party
41316,party
41317,party
66265,party
41311,party
41321,party
41322,party
41325,party
41312,party
41452,past
41453,past
41454,past
41446,past
41457,past
41447,past
41448,past
41449,past
41450,past
41822,pencil
41833,pencil
41823,pencil
41824,pencil
41826,pencil
43062,plan
66298,plan
43056,plan
43067,plan
43057,plan
43058,plan
43061,plan
69434,please
43226,please
43217,please
43218,please
43219,please
43220,please
43222,please
44087,practice
44088,practice
66320,practice
44091,practice
44081,practice
44082,practice
44083,practice
44085,practice
44086,practice
44373,president
44374,president
66326,president
44367,president
44378,president
44368,president
44369,president
44370,president
44371,president
47661,restaurant
66398,restaurant
47666,restaurant
47656,restaurant
47657,restaurant
47658,restaurant
47659,restaurant
48050,ride
48051,ride
66405,ride
48042,ride
48054,ride
48055,ride
48043,ride
48044,ride
48901,russia
48902,russia
48903,russia
48904,russia
48907,russia
48908,russia
48913,russia
48899,russia
69451,salt
49134,salt
66422,salt
49129,salt
49140,salt
49130,salt
49131,salt
49132,salt
49250,sandwich
49251,sandwich
49252,sandwich
66423,sandwich
66424,sandwich
49255,sandwich
49245,sandwich
49246,sandwich
49247,sandwich
49248,sandwich
66478,sign
51621,sign
51616,sign
51617,sign
51628,sign
51614,sign
51637,sign
51615,sign
51622,sign
69472,since
51781,since
66482,since
66483,since
51773,since
51774,since
51775,since
51778,since
52552,small
52554,small
52555,small
52556,small
52557,small
52560,small
52566,small
52551,small
69484,some
53216,some
53207,some
53208,some
53209,some
53210,some
53212,some
53488,south
53482,south
53493,south
53483,south
53484,south
53485,south
53486,south
69494,student
55343,student
55337,student
55348,student
55338,student
55339,student
55340,student
55341,student
57058,teach
57068,teach
57059,teach
57060,teach
57061,teach
57063,teach
57064,teach
57785,theory
57788,theory
57789,theory
66603,theory
66604,theory
57791,theory
57794,theory
57782,theory
57783,theory
57784,theory
58791,tomato
66654,tomato
58784,tomato
58795,tomato
58785,tomato
58786,tomato
58787,tomato
58788,tomato
59310,train
59314,train
59316,train
66665,train
59307,train
59319,train
59320,train
59308,train
59309,train
60352,ugly
60353,ugly
60354,ugly
60357,ugly
60346,ugly
60347,ugly
60348,ugly
60349,ugly
60350,ugly
62279,war
66746,war
62273,war
62284,war
62274,war
62275,war
62276,war
63087,where
66774,where
63081,where
63091,where
63082,where
63083,where
63084,where
64433,your
64434,your
64427,your
64428,your
64429,your
64430,your
65061,always
2238,always
2228,always
2229,always
2230,always
2231,always
2233,always
69211,animal
2592,animal
65073,animal
2583,animal
2584,animal
2585,animal
2586,animal
2587,animal
2589,animal
3268,argue
3270,argue
3272,argue
3273,argue
3274,argue
65092,argue
3277,argue
3278,argue
3282,argue
3267,argue
69217,baby
4514,baby
65119,baby
4505,baby
4506,baby
4507,baby
4508,baby
4509,baby
4511,baby
69218,back
65120,back
4600,back
4601,back
4592,back
4604,back
4593,back
4775,bake
65127,bake
65128,bake
4768,bake
4769,bake
4770,bake
4772,bake
65147,bath
5275,bath
5285,bath
5276,bath
5277,bath
5278,bath
5280,bath
5808,behind
65169,behind
5803,behind
5816,behind
5804,behind
69250,bring
7815,bring
65260,bring
7806,bring
7807,bring
7808,bring
7810,bring
7811,bring
69262,catch
9459,catch
9458,catch
65314,catch
9457,catch
9461,catch
9467,catch
9468,catch
9473,catch
69264,cereal
9777,cereal
9781,cereal
65325,cereal
9786,cereal
9774,cereal
9775,cereal
9776,cereal
9920,champion
9921,champion
9922,champion
65330,champion
9924,champion
9926,champion
9915,champion
9916,champion
9917,champion
9918,champion
9919,champion
10275,cheese
65345,cheese
10266,cheese
10267,cheese
10268,cheese
10269,cheese
